Wollongong|2017-05-25|Sunny|32.0|7.0|56.0
Gold Coast|2017-05-25|Rainy|15.0|29.0|58.0
Hobart|2017-05-25|Winter|12.0|28.0|42.0
Canberra|2017-05-25|Rainy|11.0|19.0|41.0
Darwin|2017-05-25|Rainy|15.0|35.0|49.0
Sydney|2017-05-25|Winter|11.0|34.0|60.0
Melbourne|2017-05-25|Winter|14.0|11.0|69.0
Adelaide|2017-05-25|Winter|13.0|28.0|66.0
Brisbane|2017-05-25|Winter|13.0|29.0|53.0
Perth|2017-05-25|Sunny|27.0|16.0|51.0
Wollongong|2017-05-26|Sunny|20.0|15.0|58.0
Gold Coast|2017-05-26|Sunny|28.0|35.0|55.0
Hobart|2017-05-26|Rainy|13.0|3.0|63.0
Canberra|2017-05-26|Winter|19.0|17.0|52.0
Darwin|2017-05-26|Sunny|28.0|20.0|59.0
Sydney|2017-05-26|Rainy|13.0|3.0|56.0
Melbourne|2017-05-26|Winter|19.0|11.0|49.0
Adelaide|2017-05-26|Winter|11.0|7.0|41.0
Brisbane|2017-05-26|Sunny|27.0|27.0|51.0
Perth|2017-05-26|Winter|16.0|23.0|58.0
Wollongong|2017-05-27|Rainy|20.0|16.0|40.0
Gold Coast|2017-05-27|Sunny|32.0|32.0|63.0
Hobart|2017-05-27|Sunny|30.0|34.0|44.0
Canberra|2017-05-27|Winter|11.0|30.0|44.0
Darwin|2017-05-27|Sunny|28.0|7.0|68.0
Sydney|2017-05-27|Winter|14.0|16.0|61.0
Melbourne|2017-05-27|Rainy|19.0|16.0|53.0
Adelaide|2017-05-27|Winter|10.0|30.0|64.0
Brisbane|2017-05-27|Sunny|25.0|2.0|55.0
Perth|2017-05-27|Rainy|20.0|3.0|68.0
Wollongong|2017-05-28|Winter|10.0|23.0|49.0
Gold Coast|2017-05-28|Rainy|16.0|6.0|47.0
Hobart|2017-05-28|Winter|13.0|15.0|70.0
Canberra|2017-05-28|Sunny|19.0|35.0|44.0
Darwin|2017-05-28|Winter|20.0|30.0|56.0
Sydney|2017-05-28|Rainy|16.0|7.0|53.0
Melbourne|2017-05-28|Sunny|23.0|11.0|55.0
Adelaide|2017-05-28|Rainy|15.0|10.0|64.0
Brisbane|2017-05-28|Sunny|24.0|12.0|64.0
Perth|2017-05-28|Winter|15.0|16.0|57.0
Wollongong|2017-05-29|Sunny|30.0|26.0|62.0
Gold Coast|2017-05-29|Rainy|14.0|9.0|55.0
Hobart|2017-05-29|Sunny|25.0|19.0|69.0
Canberra|2017-05-29|Rainy|20.0|33.0|67.0
Darwin|2017-05-29|Rainy|18.0|27.0|52.0
Sydney|2017-05-29|Rainy|11.0|3.0|57.0
Melbourne|2017-05-29|Rainy|21.0|24.0|63.0
Adelaide|2017-05-29|Rainy|15.0|31.0|50.0
Brisbane|2017-05-29|Winter|11.0|5.0|55.0
Perth|2017-05-29|Winter|18.0|28.0|50.0
Wollongong|2017-05-30|Winter|11.0|4.0|65.0
Gold Coast|2017-05-30|Sunny|21.0|35.0|60.0
Hobart|2017-05-30|Rainy|15.0|27.0|60.0
Canberra|2017-05-30|Winter|19.0|30.0|47.0
Darwin|2017-05-30|Winter|20.0|15.0|57.0
Sydney|2017-05-30|Rainy|16.0|34.0|65.0
Melbourne|2017-05-30|Sunny|21.0|31.0|60.0
Adelaide|2017-05-30|Rainy|19.0|29.0|40.0
Brisbane|2017-05-30|Rainy|13.0|32.0|56.0
Perth|2017-05-30|Winter|19.0|25.0|49.0
Wollongong|2017-05-31|Sunny|25.0|20.0|62.0
Gold Coast|2017-05-31|Winter|15.0|16.0|48.0
Hobart|2017-05-31|Rainy|20.0|3.0|66.0
Canberra|2017-05-31|Sunny|27.0|30.0|45.0
Darwin|2017-05-31|Rainy|16.0|32.0|54.0
Sydney|2017-05-31|Winter|17.0|31.0|63.0
Melbourne|2017-05-31|Winter|17.0|27.0|55.0
Adelaide|2017-05-31|Sunny|32.0|27.0|65.0
Brisbane|2017-05-31|Winter|13.0|23.0|61.0
Perth|2017-05-31|Sunny|24.0|9.0|70.0
Wollongong|2017-06-01|Winter|16.0|35.0|64.0
Gold Coast|2017-06-01|Rainy|15.0|31.0|69.0
Hobart|2017-06-01|Sunny|19.0|28.0|48.0
Canberra|2017-06-01|Rainy|10.0|27.0|45.0
Darwin|2017-06-01|Winter|11.0|21.0|41.0
Sydney|2017-06-01|Rainy|20.0|2.0|69.0
Melbourne|2017-06-01|Winter|18.0|5.0|64.0
Adelaide|2017-06-01|Sunny|29.0|15.0|50.0
Brisbane|2017-06-01|Rainy|17.0|7.0|59.0
Perth|2017-06-01|Rainy|11.0|28.0|61.0
Wollongong|2017-06-02|Winter|15.0|2.0|58.0
Gold Coast|2017-06-02|Winter|16.0|22.0|50.0
Hobart|2017-06-02|Rainy|17.0|16.0|53.0
Canberra|2017-06-02|Winter|19.0|12.0|49.0
Darwin|2017-06-02|Sunny|17.0|8.0|63.0
Sydney|2017-06-02|Rainy|13.0|9.0|52.0
Melbourne|2017-06-02|Sunny|28.0|14.0|67.0
Adelaide|2017-06-02|Rainy|17.0|4.0|43.0
Brisbane|2017-06-02|Sunny|18.0|27.0|55.0
Perth|2017-06-02|Winter|12.0|17.0|47.0
Wollongong|2017-06-03|Winter|11.0|28.0|57.0
Gold Coast|2017-06-03|Sunny|25.0|13.0|50.0
Hobart|2017-06-03|Winter|15.0|24.0|65.0
Canberra|2017-06-03|Sunny|17.0|30.0|55.0
Darwin|2017-06-03|Winter|17.0|25.0|67.0
Sydney|2017-06-03|Sunny|18.0|22.0|46.0
Melbourne|2017-06-03|Winter|11.0|34.0|40.0
Adelaide|2017-06-03|Rainy|21.0|19.0|42.0
Brisbane|2017-06-03|Rainy|20.0|27.0|48.0
Perth|2017-06-03|Sunny|18.0|21.0|53.0
Wollongong|2017-06-04|Sunny|23.0|10.0|46.0
Gold Coast|2017-06-04|Sunny|24.0|9.0|45.0
Hobart|2017-06-04|Rainy|13.0|8.0|53.0
Canberra|2017-06-04|Rainy|18.0|10.0|41.0
Darwin|2017-06-04|Winter|11.0|30.0|54.0
Sydney|2017-06-04|Sunny|24.0|9.0|68.0
Melbourne|2017-06-04|Rainy|16.0|20.0|43.0
Adelaide|2017-06-04|Rainy|13.0|27.0|41.0
Brisbane|2017-06-04|Winter|17.0|15.0|63.0
Perth|2017-06-04|Sunny|19.0|2.0|43.0
Wollongong|2017-06-05|Rainy|12.0|29.0|66.0
Gold Coast|2017-06-05|Winter|17.0|20.0|49.0
Hobart|2017-06-05|Winter|19.0|3.0|54.0
Canberra|2017-06-05|Rainy|12.0|30.0|40.0
Darwin|2017-06-05|Winter|15.0|14.0|55.0
Sydney|2017-06-05|Winter|19.0|22.0|67.0
Melbourne|2017-06-05|Winter|15.0|5.0|61.0
Adelaide|2017-06-05|Sunny|28.0|11.0|66.0
Brisbane|2017-06-05|Sunny|18.0|17.0|61.0
Perth|2017-06-05|Rainy|10.0|35.0|66.0
Wollongong|2017-06-06|Winter|12.0|32.0|64.0
Gold Coast|2017-06-06|Winter|12.0|15.0|58.0
Hobart|2017-06-06|Winter|11.0|23.0|47.0
Canberra|2017-06-06|Rainy|18.0|17.0|41.0
Darwin|2017-06-06|Winter|13.0|5.0|49.0
Sydney|2017-06-06|Sunny|22.0|14.0|60.0
Melbourne|2017-06-06|Sunny|30.0|16.0|65.0
Adelaide|2017-06-06|Sunny|26.0|12.0|70.0
Brisbane|2017-06-06|Sunny|22.0|20.0|48.0
Perth|2017-06-06|Rainy|19.0|18.0|61.0
Wollongong|2017-06-07|Winter|13.0|33.0|59.0
Gold Coast|2017-06-07|Rainy|19.0|22.0|68.0
Hobart|2017-06-07|Rainy|14.0|34.0|59.0
Canberra|2017-06-07|Winter|13.0|2.0|46.0
Darwin|2017-06-07|Sunny|27.0|34.0|47.0
Sydney|2017-06-07|Winter|19.0|3.0|61.0
Melbourne|2017-06-07|Sunny|26.0|33.0|49.0
Adelaide|2017-06-07|Sunny|18.0|34.0|41.0
Brisbane|2017-06-07|Rainy|15.0|29.0|56.0
Perth|2017-06-07|Winter|13.0|12.0|60.0
Wollongong|2017-06-08|Winter|16.0|21.0|49.0
Gold Coast|2017-06-08|Sunny|28.0|16.0|45.0
Hobart|2017-06-08|Winter|12.0|12.0|57.0
Canberra|2017-06-08|Sunny|22.0|8.0|62.0
Darwin|2017-06-08|Sunny|22.0|8.0|53.0
Sydney|2017-06-08|Sunny|26.0|16.0|43.0
Melbourne|2017-06-08|Sunny|31.0|9.0|54.0
Adelaide|2017-06-08|Rainy|17.0|35.0|68.0
Brisbane|2017-06-08|Winter|17.0|19.0|49.0
Perth|2017-06-08|Winter|19.0|11.0|66.0
Wollongong|2017-06-09|Sunny|23.0|20.0|67.0
Gold Coast|2017-06-09|Sunny|17.0|5.0|41.0
Hobart|2017-06-09|Winter|14.0|11.0|65.0
Canberra|2017-06-09|Rainy|11.0|14.0|63.0
Darwin|2017-06-09|Rainy|14.0|5.0|66.0
Sydney|2017-06-09|Winter|13.0|13.0|68.0
Melbourne|2017-06-09|Sunny|30.0|11.0|68.0
Adelaide|2017-06-09|Winter|15.0|9.0|53.0
Brisbane|2017-06-09|Sunny|22.0|10.0|45.0
Perth|2017-06-09|Winter|14.0|14.0|51.0
Wollongong|2017-06-10|Sunny|28.0|10.0|50.0
Gold Coast|2017-06-10|Rainy|15.0|26.0|61.0
Hobart|2017-06-10|Winter|18.0|8.0|67.0
Canberra|2017-06-10|Sunny|31.0|24.0|55.0
Darwin|2017-06-10|Sunny|32.0|12.0|44.0
Sydney|2017-06-10|Sunny|24.0|2.0|59.0
Melbourne|2017-06-10|Sunny|26.0|4.0|43.0
Adelaide|2017-06-10|Rainy|15.0|22.0|43.0
Brisbane|2017-06-10|Sunny|27.0|17.0|68.0
Perth|2017-06-10|Winter|15.0|35.0|53.0
Wollongong|2017-06-11|Rainy|19.0|24.0|67.0
Gold Coast|2017-06-11|Winter|20.0|16.0|68.0
Hobart|2017-06-11|Sunny|26.0|3.0|64.0
Canberra|2017-06-11|Sunny|32.0|27.0|45.0
Darwin|2017-06-11|Winter|19.0|4.0|48.0
Sydney|2017-06-11|Rainy|20.0|34.0|69.0
Melbourne|2017-06-11|Winter|13.0|12.0|43.0
Adelaide|2017-06-11|Winter|12.0|29.0|56.0
Brisbane|2017-06-11|Rainy|13.0|9.0|55.0
Perth|2017-06-11|Rainy|16.0|20.0|65.0
Wollongong|2017-06-12|Winter|17.0|25.0|41.0
Gold Coast|2017-06-12|Rainy|21.0|14.0|63.0
Hobart|2017-06-12|Rainy|14.0|6.0|62.0
Canberra|2017-06-12|Winter|10.0|5.0|43.0
Darwin|2017-06-12|Winter|19.0|28.0|60.0
Sydney|2017-06-12|Sunny|31.0|29.0|53.0
Melbourne|2017-06-12|Sunny|25.0|33.0|55.0
Adelaide|2017-06-12|Sunny|17.0|9.0|46.0
Brisbane|2017-06-12|Sunny|28.0|10.0|68.0
Perth|2017-06-12|Rainy|11.0|9.0|42.0
Wollongong|2017-06-13|Winter|17.0|27.0|55.0
Gold Coast|2017-06-13|Winter|15.0|27.0|45.0
Hobart|2017-06-13|Winter|19.0|15.0|60.0
Canberra|2017-06-13|Winter|20.0|34.0|54.0
Darwin|2017-06-13|Winter|15.0|25.0|50.0
Sydney|2017-06-13|Sunny|24.0|9.0|64.0
Melbourne|2017-06-13|Winter|15.0|4.0|57.0
Adelaide|2017-06-13|Sunny|23.0|3.0|56.0
Brisbane|2017-06-13|Rainy|16.0|10.0|54.0
Perth|2017-06-13|Sunny|32.0|31.0|65.0
Wollongong|2017-06-14|Sunny|17.0|34.0|56.0
Gold Coast|2017-06-14|Rainy|19.0|14.0|53.0
Hobart|2017-06-14|Sunny|32.0|30.0|61.0
Canberra|2017-06-14|Sunny|18.0|16.0|42.0
Darwin|2017-06-14|Sunny|22.0|31.0|62.0
Sydney|2017-06-14|Rainy|15.0|24.0|53.0
Melbourne|2017-06-14|Winter|15.0|32.0|64.0
Adelaide|2017-06-14|Winter|12.0|36.0|59.0
Brisbane|2017-06-14|Rainy|14.0|33.0|56.0
Perth|2017-06-14|Sunny|17.0|24.0|58.0
Wollongong|2017-06-15|Sunny|31.0|19.0|42.0
Gold Coast|2017-06-15|Sunny|23.0|30.0|44.0
Hobart|2017-06-15|Rainy|13.0|30.0|63.0
Canberra|2017-06-15|Rainy|11.0|4.0|64.0
Darwin|2017-06-15|Sunny|20.0|33.0|61.0
Sydney|2017-06-15|Winter|20.0|29.0|43.0
Melbourne|2017-06-15|Winter|11.0|30.0|56.0
Adelaide|2017-06-15|Rainy|16.0|36.0|50.0
Brisbane|2017-06-15|Sunny|28.0|21.0|43.0
Perth|2017-06-15|Winter|20.0|19.0|57.0
Wollongong|2017-06-16|Rainy|14.0|24.0|70.0
Gold Coast|2017-06-16|Winter|15.0|14.0|48.0
Hobart|2017-06-16|Rainy|18.0|9.0|46.0
Canberra|2017-06-16|Sunny|28.0|19.0|67.0
Darwin|2017-06-16|Sunny|25.0|8.0|62.0
Sydney|2017-06-16|Rainy|11.0|28.0|41.0
Melbourne|2017-06-16|Sunny|25.0|11.0|46.0
Adelaide|2017-06-16|Rainy|18.0|14.0|47.0
Brisbane|2017-06-16|Winter|19.0|33.0|67.0
Perth|2017-06-16|Rainy|19.0|7.0|70.0
Wollongong|2017-06-17|Winter|19.0|28.0|58.0
Gold Coast|2017-06-17|Rainy|17.0|35.0|57.0
Hobart|2017-06-17|Winter|11.0|2.0|55.0
Canberra|2017-06-17|Sunny|19.0|4.0|63.0
Darwin|2017-06-17|Rainy|16.0|16.0|64.0
Sydney|2017-06-17|Sunny|29.0|9.0|60.0
Melbourne|2017-06-17|Rainy|15.0|27.0|42.0
Adelaide|2017-06-17|Winter|15.0|10.0|65.0
Brisbane|2017-06-17|Rainy|18.0|19.0|66.0
Perth|2017-06-17|Winter|12.0|6.0|50.0
Wollongong|2017-06-18|Sunny|23.0|11.0|51.0
Gold Coast|2017-06-18|Winter|18.0|29.0|68.0
Hobart|2017-06-18|Rainy|19.0|14.0|41.0
Canberra|2017-06-18|Winter|15.0|7.0|59.0
Darwin|2017-06-18|Sunny|25.0|21.0|46.0
Sydney|2017-06-18|Sunny|17.0|25.0|47.0
Melbourne|2017-06-18|Sunny|28.0|23.0|64.0
Adelaide|2017-06-18|Winter|17.0|23.0|65.0
Brisbane|2017-06-18|Rainy|15.0|5.0|65.0
Perth|2017-06-18|Rainy|19.0|34.0|58.0
Wollongong|2017-06-19|Winter|11.0|25.0|53.0
Gold Coast|2017-06-19|Sunny|23.0|28.0|62.0
Hobart|2017-06-19|Rainy|20.0|22.0|67.0
Canberra|2017-06-19|Rainy|20.0|2.0|45.0
Darwin|2017-06-19|Winter|15.0|17.0|41.0
Sydney|2017-06-19|Winter|12.0|19.0|41.0
Melbourne|2017-06-19|Sunny|22.0|9.0|43.0
Adelaide|2017-06-19|Sunny|28.0|10.0|65.0
Brisbane|2017-06-19|Winter|12.0|23.0|48.0
Perth|2017-06-19|Sunny|28.0|16.0|53.0
Wollongong|2017-06-20|Sunny|30.0|12.0|49.0
Gold Coast|2017-06-20|Sunny|20.0|22.0|59.0
Hobart|2017-06-20|Winter|18.0|2.0|60.0
Canberra|2017-06-20|Sunny|17.0|19.0|62.0
Darwin|2017-06-20|Winter|17.0|4.0|62.0
Sydney|2017-06-20|Sunny|32.0|18.0|53.0
Melbourne|2017-06-20|Winter|17.0|31.0|49.0
Adelaide|2017-06-20|Rainy|19.0|29.0|62.0
Brisbane|2017-06-20|Winter|15.0|33.0|54.0
Perth|2017-06-20|Winter|12.0|23.0|47.0
Wollongong|2017-06-21|Rainy|16.0|5.0|64.0
Gold Coast|2017-06-21|Winter|16.0|9.0|51.0
Hobart|2017-06-21|Rainy|12.0|34.0|52.0
Canberra|2017-06-21|Rainy|14.0|14.0|70.0
Darwin|2017-06-21|Rainy|11.0|18.0|54.0
Sydney|2017-06-21|Rainy|15.0|11.0|45.0
Melbourne|2017-06-21|Winter|16.0|15.0|59.0
Adelaide|2017-06-21|Winter|15.0|7.0|56.0
Brisbane|2017-06-21|Rainy|13.0|26.0|59.0
Perth|2017-06-21|Sunny|24.0|10.0|41.0
Wollongong|2017-06-22|Winter|12.0|23.0|53.0
Gold Coast|2017-06-22|Winter|16.0|9.0|65.0
Hobart|2017-06-22|Rainy|17.0|14.0|65.0
Canberra|2017-06-22|Sunny|32.0|30.0|63.0
Darwin|2017-06-22|Sunny|29.0|29.0|63.0
Sydney|2017-06-22|Sunny|26.0|11.0|54.0
Melbourne|2017-06-22|Rainy|13.0|3.0|50.0
Adelaide|2017-06-22|Sunny|23.0|32.0|46.0
Brisbane|2017-06-22|Rainy|20.0|32.0|41.0
Perth|2017-06-22|Sunny|24.0|7.0|65.0
Wollongong|2017-06-23|Winter|13.0|32.0|63.0
Gold Coast|2017-06-23|Sunny|23.0|18.0|41.0
Hobart|2017-06-23|Winter|15.0|3.0|40.0
Canberra|2017-06-23|Sunny|23.0|24.0|51.0
Darwin|2017-06-23|Sunny|20.0|10.0|59.0
Sydney|2017-06-23|Sunny|21.0|26.0|57.0
Melbourne|2017-06-23|Sunny|18.0|12.0|45.0
Adelaide|2017-06-23|Sunny|32.0|5.0|47.0
Brisbane|2017-06-23|Sunny|25.0|5.0|49.0
Perth|2017-06-23|Winter|17.0|14.0|42.0
Wollongong|2017-06-24|Rainy|20.0|34.0|67.0
Gold Coast|2017-06-24|Winter|14.0|20.0|67.0
Hobart|2017-06-24|Rainy|20.0|15.0|58.0
Canberra|2017-06-24|Winter|11.0|8.0|69.0
Darwin|2017-06-24|Sunny|21.0|22.0|64.0
Sydney|2017-06-24|Sunny|19.0|7.0|41.0
Melbourne|2017-06-24|Sunny|25.0|8.0|55.0
Adelaide|2017-06-24|Winter|19.0|29.0|46.0
Brisbane|2017-06-24|Winter|12.0|16.0|61.0
Perth|2017-06-24|Sunny|22.0|6.0|61.0
Wollongong|2017-06-25|Sunny|22.0|11.0|65.0
Gold Coast|2017-06-25|Sunny|25.0|33.0|46.0
Hobart|2017-06-25|Sunny|23.0|2.0|65.0
Canberra|2017-06-25|Rainy|11.0|9.0|67.0
Darwin|2017-06-25|Winter|13.0|7.0|61.0
Sydney|2017-06-25|Winter|18.0|10.0|64.0
Melbourne|2017-06-25|Sunny|28.0|19.0|45.0
Adelaide|2017-06-25|Rainy|13.0|11.0|51.0
Brisbane|2017-06-25|Sunny|19.0|25.0|59.0
Perth|2017-06-25|Sunny|31.0|30.0|50.0
Wollongong|2017-06-26|Winter|15.0|27.0|43.0
Gold Coast|2017-06-26|Winter|11.0|8.0|50.0
Hobart|2017-06-26|Winter|12.0|24.0|53.0
Canberra|2017-06-26|Sunny|24.0|9.0|41.0
Darwin|2017-06-26|Rainy|17.0|18.0|53.0
Sydney|2017-06-26|Sunny|30.0|8.0|60.0
Melbourne|2017-06-26|Sunny|27.0|15.0|49.0
Adelaide|2017-06-26|Winter|11.0|21.0|42.0
Brisbane|2017-06-26|Rainy|16.0|33.0|66.0
Perth|2017-06-26|Rainy|12.0|12.0|58.0
Wollongong|2017-06-27|Winter|10.0|9.0|46.0
Gold Coast|2017-06-27|Rainy|18.0|12.0|61.0
Hobart|2017-06-27|Rainy|14.0|28.0|43.0
Canberra|2017-06-27|Sunny|27.0|35.0|47.0
Darwin|2017-06-27|Winter|11.0|24.0|53.0
Sydney|2017-06-27|Rainy|16.0|21.0|48.0
Melbourne|2017-06-27|Rainy|11.0|20.0|41.0
Adelaide|2017-06-27|Rainy|19.0|23.0|68.0
Brisbane|2017-06-27|Winter|13.0|11.0|55.0
Perth|2017-06-27|Rainy|13.0|6.0|67.0
Wollongong|2017-06-28|Sunny|19.0|12.0|64.0
Gold Coast|2017-06-28|Rainy|12.0|15.0|41.0
Hobart|2017-06-28|Winter|14.0|2.0|51.0
Canberra|2017-06-28|Winter|11.0|36.0|52.0
Darwin|2017-06-28|Sunny|22.0|12.0|51.0
Sydney|2017-06-28|Winter|15.0|24.0|69.0
Melbourne|2017-06-28|Winter|17.0|34.0|67.0
Adelaide|2017-06-28|Sunny|25.0|8.0|65.0
Brisbane|2017-06-28|Sunny|22.0|30.0|69.0
Perth|2017-06-28|Winter|18.0|12.0|47.0
Wollongong|2017-06-29|Sunny|18.0|14.0|68.0
Gold Coast|2017-06-29|Rainy|18.0|34.0|41.0
Hobart|2017-06-29|Winter|12.0|22.0|64.0
Canberra|2017-06-29|Rainy|18.0|33.0|63.0
Darwin|2017-06-29|Winter|11.0|22.0|69.0
Sydney|2017-06-29|Rainy|10.0|16.0|50.0
Melbourne|2017-06-29|Sunny|24.0|19.0|58.0
Adelaide|2017-06-29|Sunny|17.0|35.0|48.0
Brisbane|2017-06-29|Rainy|18.0|20.0|51.0
Perth|2017-06-29|Winter|14.0|13.0|47.0
Wollongong|2017-06-30|Sunny|31.0|10.0|45.0
Gold Coast|2017-06-30|Sunny|25.0|31.0|41.0
Hobart|2017-06-30|Sunny|32.0|19.0|44.0
Canberra|2017-06-30|Winter|12.0|3.0|46.0
Darwin|2017-06-30|Sunny|27.0|10.0|50.0
Sydney|2017-06-30|Sunny|26.0|30.0|41.0
Melbourne|2017-06-30|Winter|13.0|10.0|55.0
Adelaide|2017-06-30|Winter|15.0|34.0|43.0
Brisbane|2017-06-30|Winter|20.0|22.0|59.0
Perth|2017-06-30|Winter|19.0|32.0|60.0
Wollongong|2017-07-01|Sunny|32.0|31.0|70.0
Gold Coast|2017-07-01|Sunny|20.0|35.0|47.0
Hobart|2017-07-01|Sunny|20.0|31.0|61.0
Canberra|2017-07-01|Winter|18.0|22.0|52.0
Darwin|2017-07-01|Winter|17.0|26.0|49.0
Sydney|2017-07-01|Winter|20.0|25.0|65.0
Melbourne|2017-07-01|Sunny|19.0|20.0|65.0
Adelaide|2017-07-01|Sunny|25.0|9.0|69.0
Brisbane|2017-07-01|Sunny|24.0|10.0|51.0
Perth|2017-07-01|Rainy|20.0|4.0|55.0
Wollongong|2017-07-02|Rainy|20.0|33.0|56.0
Gold Coast|2017-07-02|Rainy|11.0|8.0|68.0
Hobart|2017-07-02|Sunny|19.0|20.0|40.0
Canberra|2017-07-02|Rainy|17.0|34.0|43.0
Darwin|2017-07-02|Rainy|11.0|28.0|55.0
Sydney|2017-07-02|Rainy|14.0|35.0|63.0
Melbourne|2017-07-02|Rainy|16.0|13.0|68.0
Adelaide|2017-07-02|Winter|20.0|17.0|47.0
Brisbane|2017-07-02|Winter|15.0|33.0|57.0
Perth|2017-07-02|Rainy|19.0|10.0|61.0
Wollongong|2017-07-03|Rainy|17.0|14.0|48.0
Gold Coast|2017-07-03|Rainy|15.0|32.0|64.0
Hobart|2017-07-03|Sunny|28.0|17.0|67.0
Canberra|2017-07-03|Winter|17.0|20.0|50.0
Darwin|2017-07-03|Sunny|26.0|7.0|65.0
Sydney|2017-07-03|Rainy|13.0|26.0|58.0
Melbourne|2017-07-03|Winter|18.0|3.0|59.0
Adelaide|2017-07-03|Winter|16.0|14.0|44.0
Brisbane|2017-07-03|Sunny|18.0|21.0|40.0
Perth|2017-07-03|Sunny|30.0|13.0|69.0
Wollongong|2017-07-04|Winter|17.0|5.0|51.0
Gold Coast|2017-07-04|Sunny|28.0|25.0|54.0
Hobart|2017-07-04|Sunny|28.0|29.0|65.0
Canberra|2017-07-04|Winter|19.0|31.0|59.0
Darwin|2017-07-04|Winter|10.0|2.0|65.0
Sydney|2017-07-04|Rainy|16.0|16.0|42.0
Melbourne|2017-07-04|Winter|10.0|3.0|44.0
Adelaide|2017-07-04|Winter|18.0|11.0|48.0
Brisbane|2017-07-04|Sunny|17.0|6.0|68.0
Perth|2017-07-04|Rainy|16.0|33.0|56.0
Wollongong|2017-07-05|Sunny|28.0|35.0|55.0
Gold Coast|2017-07-05|Winter|18.0|31.0|67.0
Hobart|2017-07-05|Winter|11.0|22.0|69.0
Canberra|2017-07-05|Winter|16.0|29.0|46.0
Darwin|2017-07-05|Sunny|27.0|12.0|56.0
Sydney|2017-07-05|Sunny|27.0|10.0|64.0
Melbourne|2017-07-05|Winter|12.0|6.0|57.0
Adelaide|2017-07-05|Rainy|18.0|33.0|53.0
Brisbane|2017-07-05|Sunny|21.0|10.0|43.0
Perth|2017-07-05|Winter|20.0|16.0|51.0
Wollongong|2017-07-06|Sunny|24.0|6.0|68.0
Gold Coast|2017-07-06|Rainy|12.0|24.0|51.0
Hobart|2017-07-06|Rainy|14.0|29.0|62.0
Canberra|2017-07-06|Sunny|19.0|29.0|65.0
Darwin|2017-07-06|Winter|12.0|18.0|66.0
Sydney|2017-07-06|Winter|17.0|18.0|46.0
Melbourne|2017-07-06|Winter|13.0|13.0|46.0
Adelaide|2017-07-06|Sunny|29.0|16.0|41.0
Brisbane|2017-07-06|Winter|18.0|34.0|44.0
Perth|2017-07-06|Winter|11.0|15.0|42.0
Wollongong|2017-07-07|Rainy|20.0|20.0|64.0
Gold Coast|2017-07-07|Sunny|18.0|7.0|54.0
Hobart|2017-07-07|Sunny|23.0|13.0|59.0
Canberra|2017-07-07|Winter|18.0|34.0|65.0
Darwin|2017-07-07|Sunny|27.0|33.0|57.0
Sydney|2017-07-07|Rainy|17.0|31.0|55.0
Melbourne|2017-07-07|Rainy|17.0|16.0|63.0
Adelaide|2017-07-07|Rainy|18.0|20.0|67.0
Brisbane|2017-07-07|Sunny|29.0|9.0|53.0
Perth|2017-07-07|Rainy|12.0|7.0|59.0
Wollongong|2017-07-08|Winter|14.0|13.0|67.0
Gold Coast|2017-07-08|Sunny|29.0|8.0|48.0
Hobart|2017-07-08|Rainy|14.0|27.0|41.0
Canberra|2017-07-08|Rainy|18.0|17.0|56.0
Darwin|2017-07-08|Winter|15.0|23.0|67.0
Sydney|2017-07-08|Rainy|16.0|35.0|52.0
Melbourne|2017-07-08|Winter|17.0|28.0|64.0
Adelaide|2017-07-08|Sunny|31.0|28.0|54.0
Brisbane|2017-07-08|Rainy|20.0|35.0|49.0
Perth|2017-07-08|Winter|18.0|35.0|44.0
Wollongong|2017-07-09|Rainy|17.0|3.0|58.0
Gold Coast|2017-07-09|Rainy|13.0|22.0|56.0
Hobart|2017-07-09|Rainy|11.0|4.0|65.0
Canberra|2017-07-09|Rainy|12.0|30.0|48.0
Darwin|2017-07-09|Winter|16.0|6.0|59.0
Sydney|2017-07-09|Winter|14.0|3.0|66.0
Melbourne|2017-07-09|Sunny|32.0|16.0|54.0
Adelaide|2017-07-09|Sunny|30.0|35.0|45.0
Brisbane|2017-07-09|Rainy|17.0|18.0|67.0
Perth|2017-07-09|Winter|10.0|8.0|64.0
Wollongong|2017-07-10|Winter|11.0|14.0|70.0
Gold Coast|2017-07-10|Sunny|21.0|15.0|45.0
Hobart|2017-07-10|Winter|18.0|12.0|46.0
Canberra|2017-07-10|Winter|13.0|16.0|68.0
Darwin|2017-07-10|Sunny|18.0|9.0|54.0
Sydney|2017-07-10|Sunny|21.0|15.0|54.0
Melbourne|2017-07-10|Sunny|22.0|7.0|55.0
Adelaide|2017-07-10|Winter|16.0|19.0|60.0
Brisbane|2017-07-10|Sunny|20.0|28.0|44.0
Perth|2017-07-10|Sunny|29.0|17.0|63.0
Wollongong|2017-07-11|Rainy|15.0|15.0|54.0
Gold Coast|2017-07-11|Sunny|30.0|24.0|70.0
Hobart|2017-07-11|Rainy|18.0|29.0|46.0
Canberra|2017-07-11|Winter|17.0|34.0|60.0
Darwin|2017-07-11|Winter|16.0|4.0|69.0
Sydney|2017-07-11|Sunny|28.0|31.0|63.0
Melbourne|2017-07-11|Rainy|13.0|24.0|67.0
Adelaide|2017-07-11|Sunny|31.0|26.0|49.0
Brisbane|2017-07-11|Sunny|20.0|35.0|63.0
Perth|2017-07-11|Rainy|16.0|21.0|60.0
